Date,Voucher Type,Voucher Number,Account Code,Account Name,Parent Group,Group Path,Debit,Credit,Description
29/09/2025,Payment,AUTO-20260228-0058,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20250929-7192 - Santhosh
29/09/2025,Payment,AUTO-20260228-0059,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20250929-6840 - Ramesh
29/09/2025,Payment,AUTO-20260228-0059,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20250929-6840 - Ramesh
29/09/2025,Payment,AUTO-20260228-0060,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20250929-4264 - RTA officer
29/09/2025,Payment,AUTO-20260228-0060,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20250929-4264 - RTA officer
29/09/2025,Payment,AUTO-20260228-0061,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,400.00,,Expense Voucher: EV-CR-20250929-3106 - Suribabu
29/09/2025,Payment,AUTO-20260228-0061,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,400.00,Expense Voucher: EV-CR-20250929-3106 - Suribabu
29/09/2025,Payment,AUTO-20260228-0062,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,190.00,,Expense Voucher: EV-CR-20250929-9260 - Ramesh
29/09/2025,Payment,AUTO-20260228-0062,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,190.00,Expense Voucher: EV-CR-20250929-9260 - Ramesh
29/09/2025,Payment,AUTO-20260228-0063,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,7455.00,,Expense Voucher: EV-CR-20250929-1224 - Shyam
29/09/2025,Payment,AUTO-20260228-0063,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,7455.00,Expense Voucher: EV-CR-20250929-1224 - Shyam
01/10/2025,Payment,AUTO-20260228-0065,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2500.00,,Expense Voucher: EV-CR-20251001-4325 - Santhosh
01/10/2025,Payment,AUTO-20260228-0065,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2500.00,Expense Voucher: EV-CR-20251001-4325 - Santhosh
01/10/2025,Payment,AUTO-20260228-0066,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251001-2782 - Ramesh
01/10/2025,Payment,AUTO-20260228-0066,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251001-2782 - Ramesh
01/10/2025,Payment,AUTO-20260228-0068,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,440.00,,Expense Voucher: EV-CR-20251001-2603 - Flipkart
01/10/2025,Payment,AUTO-20260228-0068,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,440.00,Expense Voucher: EV-CR-20251001-2603 - Flipkart
01/10/2025,Payment,AUTO-20260228-0069,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5000.00,,Expense Voucher: EV-CR-20251001-6927 - Shyam
01/10/2025,Payment,AUTO-20260228-0069,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5000.00,Expense Voucher: EV-CR-20251001-6927 - Shyam
01/10/2025,Payment,AUTO-20260228-0070,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,980.00,,Expense Voucher: EV-CR-20251001-4266 - Rambabu
01/10/2025,Payment,AUTO-20260228-0070,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,980.00,Expense Voucher: EV-CR-20251001-4266 - Rambabu
01/10/2025,Payment,AUTO-20260228-0071,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,165.00,,Expense Voucher: EV-CR-20251001-2433 - Vamsi
01/10/2025,Payment,AUTO-20260228-0071,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,165.00,Expense Voucher: EV-CR-20251001-2433 - Vamsi
01/10/2025,Payment,AUTO-20260228-0072,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,260.00,,Expense Voucher: EV-CR-20251001-9560 - Ramesh
01/10/2025,Payment,AUTO-20260228-0072,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,260.00,Expense Voucher: EV-CR-20251001-9560 - Ramesh
01/10/2025,Payment,AUTO-20260228-0073,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,550.00,,Expense Voucher: EV-CR-20251001-1291 - Krishna
01/10/2025,Payment,AUTO-20260228-0073,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,550.00,Expense Voucher: EV-CR-20251001-1291 - Krishna
04/10/2025,Payment,AUTO-20260228-0075,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20251004-5466 - Hari
04/10/2025,Payment,AUTO-20260228-0075,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20251004-5466 - Hari
04/10/2025,Payment,AUTO-20260228-0076,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20251004-9926 - Hari
04/10/2025,Payment,AUTO-20260228-0076,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20251004-9926 - Hari
04/10/2025,Payment,AUTO-20260228-0077,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,6000.00,,Expense Voucher: EV-CR-20251004-7925 - Hari
04/10/2025,Payment,AUTO-20260228-0077,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,6000.00,Expense Voucher: EV-CR-20251004-7925 - Hari
04/10/2025,Payment,AUTO-20260228-0078,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1300.00,,Expense Voucher: EV-CR-20251004-9907 - Hari
04/10/2025,Payment,AUTO-20260228-0078,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1300.00,Expense Voucher: EV-CR-20251004-9907 - Hari
04/10/2025,Payment,AUTO-20260228-0079,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20251004-3326 - Hari
04/10/2025,Payment,AUTO-20260228-0079,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20251004-3326 - Hari
04/10/2025,Payment,AUTO-20260228-0080,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20251004-7425 - Santhosh
04/10/2025,Payment,AUTO-20260228-0080,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20251004-7425 - Santhosh
04/10/2025,Payment,AUTO-20260228-0081,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,850.00,,Expense Voucher: EV-CR-20251004-0625 - Ramesh
04/10/2025,Payment,AUTO-20260228-0081,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,850.00,Expense Voucher: EV-CR-20251004-0625 - Ramesh
04/10/2025,Payment,AUTO-20260228-0082,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20251004-9290 - Post
04/10/2025,Payment,AUTO-20260228-0082,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20251004-9290 - Post
04/10/2025,Payment,AUTO-20260228-0083,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,570.00,,Expense Voucher: EV-CR-20251004-1564 - Ramesh
04/10/2025,Payment,AUTO-20260228-0083,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,570.00,Expense Voucher: EV-CR-20251004-1564 - Ramesh
04/10/2025,Payment,AUTO-20260228-0084,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20251004-3166 - Ramesh
04/10/2025,Payment,AUTO-20260228-0084,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20251004-3166 - Ramesh
06/10/2025,Payment,AUTO-20260228-0086,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20251006-5567 - Rambabu
06/10/2025,Payment,AUTO-20260228-0086,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20251006-5567 - Rambabu
06/10/2025,Payment,AUTO-20260228-0087,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251006-4226 - Santhosh
06/10/2025,Payment,AUTO-20260228-0087,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251006-4226 - Santhosh
06/10/2025,Payment,AUTO-20260228-0088,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20251006-9345 - Santhosh
06/10/2025,Payment,AUTO-20260228-0088,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20251006-9345 - Santhosh
06/10/2025,Payment,AUTO-20260228-0089,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251006-2245 - Ramesh
06/10/2025,Payment,AUTO-20260228-0089,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251006-2245 - Ramesh
06/10/2025,Payment,AUTO-20260228-0090,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,546.00,,Expense Voucher: EV-CR-20251006-8125 - Pankaj
06/10/2025,Payment,AUTO-20260228-0090,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,546.00,Expense Voucher: EV-CR-20251006-8125 - Pankaj
06/10/2025,Payment,AUTO-20260228-0091,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1030.00,,Expense Voucher: EV-CR-20251006-8425 - Ramesh
06/10/2025,Payment,AUTO-20260228-0091,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1030.00,Expense Voucher: EV-CR-20251006-8425 - Ramesh
07/10/2025,Payment,AUTO-20260228-0093,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,268.00,,Expense Voucher: EV-CR-20251007-4305 - Suribabu
07/10/2025,Payment,AUTO-20260228-0093,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,268.00,Expense Voucher: EV-CR-20251007-4305 - Suribabu
07/10/2025,Payment,AUTO-20260228-0094,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,150.00,,Expense Voucher: EV-CR-20251007-6624 - Rambabu
07/10/2025,Payment,AUTO-20260228-0094,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,150.00,Expense Voucher: EV-CR-20251007-6624 - Rambabu
08/10/2025,Payment,AUTO-20260228-0096,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251008-6595 - santhosh
08/10/2025,Payment,AUTO-20260228-0096,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251008-6595 - santhosh
08/10/2025,Payment,AUTO-20260228-0097,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251008-3485 - Ramesh
08/10/2025,Payment,AUTO-20260228-0097,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251008-3485 - Ramesh
08/10/2025,Payment,AUTO-20260228-0098,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,6100.00,,Expense Voucher: EV-CR-20251008-9534 - Hari
08/10/2025,Payment,AUTO-20260228-0098,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,6100.00,Expense Voucher: EV-CR-20251008-9534 - Hari
08/10/2025,Payment,AUTO-20260228-0099,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20251008-5104 - Rambabu
08/10/2025,Payment,AUTO-20260228-0099,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20251008-5104 - Rambabu
09/10/2025,Payment,AUTO-20260301-0002,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20251009-7500 - Patrudu
09/10/2025,Payment,AUTO-20260301-0002,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20251009-7500 - Patrudu
09/10/2025,Payment,AUTO-20260302-0008,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251009-9463 - Patrudu
09/10/2025,Payment,AUTO-20260302-0008,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251009-9463 - Patrudu
09/10/2025,Payment,AUTO-20260302-0009,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,420.00,,Expense Voucher: EV-CR-20251009-6977 - Rambabu
09/10/2025,Payment,AUTO-20260302-0009,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,420.00,Expense Voucher: EV-CR-20251009-6977 - Rambabu
10/10/2025,Payment,AUTO-20260302-0011,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251010-1085 - Santhosh
10/10/2025,Payment,AUTO-20260302-0011,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251010-1085 - Santhosh
10/10/2025,Payment,AUTO-20260302-0012,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20251010-9266 - Hari
10/10/2025,Payment,AUTO-20260302-0012,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20251010-9266 - Hari
10/10/2025,Payment,AUTO-20260302-0013,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,8000.00,,Expense Voucher: EV-CR-20251010-8038 - Hari
10/10/2025,Payment,AUTO-20260302-0013,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,8000.00,Expense Voucher: EV-CR-20251010-8038 - Hari
10/10/2025,Payment,AUTO-20260302-0014,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20251010-8677 - Hari
10/10/2025,Payment,AUTO-20260302-0014,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20251010-8677 - Hari
10/10/2025,Payment,AUTO-20260302-0015,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1060.00,,Expense Voucher: EV-CR-20251010-5918 - Ramesh
10/10/2025,Payment,AUTO-20260302-0015,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1060.00,Expense Voucher: EV-CR-20251010-5918 - Ramesh
10/10/2025,Payment,AUTO-20260302-0016,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20251010-2118 - Ramesh
10/10/2025,Payment,AUTO-20260302-0016,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20251010-2118 - Ramesh
10/10/2025,Payment,AUTO-20260302-0017,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,150.00,,Expense Voucher: EV-CR-20251010-8183 - Pankaj
10/10/2025,Payment,AUTO-20260302-0017,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,150.00,Expense Voucher: EV-CR-20251010-8183 - Pankaj
11/10/2025,Payment,AUTO-20260302-0019,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2500.00,,Expense Voucher: EV-CR-20251011-5418 - patrudu
11/10/2025,Payment,AUTO-20260302-0019,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2500.00,Expense Voucher: EV-CR-20251011-5418 - patrudu
11/10/2025,Payment,AUTO-20260302-0020,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20251011-0769 - Pathrudu
11/10/2025,Payment,AUTO-20260302-0020,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20251011-0769 - Pathrudu
11/10/2025,Payment,AUTO-20260302-0021,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20251011-7382 - Santhosh
11/10/2025,Payment,AUTO-20260302-0021,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20251011-7382 - Santhosh
11/10/2025,Payment,AUTO-20260302-0022,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251011-7120 - Ramesh
11/10/2025,Payment,AUTO-20260302-0022,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251011-7120 - Ramesh
11/10/2025,Payment,AUTO-20260302-0023,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20251011-3599 - Ramesh
11/10/2025,Payment,AUTO-20260302-0023,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20251011-3599 - Ramesh
11/10/2025,Payment,AUTO-20260302-0024,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,180.00,,Expense Voucher: EV-CR-20251011-7381 - Rambabu
11/10/2025,Payment,AUTO-20260302-0024,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,180.00,Expense Voucher: EV-CR-20251011-7381 - Rambabu
13/10/2025,Payment,AUTO-20260302-0026,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,180.00,,Expense Voucher: EV-CR-20251013-1465 - Rambabu
13/10/2025,Payment,AUTO-20260302-0026,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,180.00,Expense Voucher: EV-CR-20251013-1465 - Rambabu
13/10/2025,Payment,AUTO-20260302-0027,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20251013-3998 - Vamsi
13/10/2025,Payment,AUTO-20260302-0027,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20251013-3998 - Vamsi
13/10/2025,Payment,AUTO-20260302-0029,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251013-8559 - Santhosh
13/10/2025,Payment,AUTO-20260302-0029,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251013-8559 - Santhosh
13/10/2025,Payment,AUTO-20260302-0030,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20251013-4640 - Santhosh
13/10/2025,Payment,AUTO-20260302-0030,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20251013-4640 - Santhosh
13/10/2025,Payment,AUTO-20260302-0031,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,850.00,,Expense Voucher: EV-CR-20251013-1579 - Inthiyaz antiscalant
13/10/2025,Payment,AUTO-20260302-0031,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,850.00,Expense Voucher: EV-CR-20251013-1579 - Inthiyaz antiscalant
